,CampaignURL,SportName,City,State,Country,TeamOrAthlete,language,FundsRaisedPercent,PERSON_Entity,ORG_Entity,PRODUCT_Entity,EVENT_Entity,MONEY_Entity,DATE_Entity,TIME_Entity,GPE_Entity,LOC_Entity,NORP_Entity,IsSuccess
900,https://sportfunder.com/burlingtonhsboystrackandfield/26077,Track And Field,Burlington,Iowa,United States,teams,en,15,"Jump Champion (PERSON), Kindest (PERSON), Head Boy's (PERSON), ","the Burlington Community High School Boy's (ORG), BHS (ORG), State (ORG), the Burlington High School Boy's (ORG), Toby Evans (ORG), ",,"the State Championships
Changing (EVENT), ",,"the past five seasons (DATE), only a few years (DATE), year (DATE), year (DATE), the past five seasons (DATE), this year (DATE), every season (DATE), the past five years (DATE), weekly (DATE), each year (DATE), ","Overnight (TIME), ",,"the State of Iowa (GPE), States (GPE), Grade (LOC), Iowa (GPE), ",,0
901,https://sportfunder.com/pacificnwselects/40281,Rugby,Burien,Washington,United States,teams,en,11,,"The Pacific NW Selects (ORG), Pacific NW Selects (ORG), BIG (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,"Pacific NW Selects (LOC), the Pacific NW Selects (LOC), ",,0
902,https://sportfunder.com/tubatseringballclub/29905,Ringball,Burgersfort,Limpopo,South Africa,athletes,en,0,,"The Tubatse Ringball Club (ORG), Tubatse Ringball Club (ORG), Tubatse Ringball Club (ORG), BIG (ORG), the Tubatse Ringball Club (ORG), ",,"Championships (EVENT), ",,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
904,https://sportfunder.com/iarom/40482,Surfing,Bundoran,County Donegal,Ireland,teams,en,40,"Holly (PERSON), Gearoid (PERSON), Tom (PERSON), ","Una (ORG), National (ORG), the Irish Junior Surf Team (ORG), ",,"the World Surfing Games 2022 (EVENT), Irish Surf Culture (EVENT), ","€5,000
2 (MONEY), ","2024 (DATE), this September (DATE), ",,,"Ireland (GPE), Paris (GPE), Maia (GPE), California (GPE), Huntington Beach (GPE), Ireland (GPE), Ireland (GPE), the Northwest of Ireland (GPE), the Bundoran (FAC), Ireland (GPE), Ireland (GPE), ","Olympian (NORP), Irish (NORP), Irish (NORP), ",0
906,https://sportfunder.com/argentinewomenscricketteam/31456,Cricket,Buenos Aires,Buenos Aires,Argentina,teams,en,28,,"The Argentine Women's Cricket Team (ORG), ICC (ORG), The Argentine Cricket Association (ORG), ICC (ORG), the Argentine Peso (ORG), BIG (ORG), POWERFUL (ORG), ",,"World Cup Regional Qualifiers (EVENT), South American Championships (EVENT), ","2000 dollars (MONEY), ","2021 (DATE), 2021 (DATE), ",,,"Argentina (GPE), ","Argentine (NORP), Argentine (NORP), Argentine (NORP), ",0
907,https://sportfunder.com/valherjes/30840,Full Contact Medieval Combat,Buenos Aires,Argentina,,teams,en,0,"Valherjes (PERSON), Botn 2021 (PERSON), Valherjes (PERSON), Buhurt (PERSON), ","BIG (ORG), ",,,,"May 2021 (DATE), ",,,"south america (LOC), wolrd (GPE), Moscow (GPE), ",,0
909,https://sportfunder.com/balazszsamboki/28112,Floorball,Budapest,Hungary,,teams,en,25,,"the World Floorball Championship (ORG), Hungarian Floorball (ORG), U19 (ORG), WFC (ORG), The World Championship Qualifiers (ORG), ","Euro 1,000 (PRODUCT), ","Olympics (EVENT), the World Championship Qualifiers (EVENT), ",,"the end of August (DATE), ",,,"Budapest (GPE), Canada (GPE), Hungary (GPE), Hungary (GPE), Canada (GPE), Bolzano (GPE), Italy (GPE), Italy (GPE), ","Hungarian (NORP), Hungarian (NORP), ",0
910,https://sportfunder.com/budapestreds/30835,Baseball,Budapest,Magyarország,,teams,en,12,,"The Budapest Reds (ORG), Budapest Reds (ORG), BIG (ORG), the Budapest Reds (ORG), ",,,,"the winter season (DATE), the winter season (DATE), the baseball season (DATE), the beginning of November (DATE), 2020 (DATE), ",,,,"European (NORP), ",0
913,https://sportfunder.com/ungermatics/15401,Kayaking,Budapest,Budapest,Hungary,teams,en,0,"Matics Krisztián (PERSON), U23 Championships (PERSON), ","an Olympic Champion (ORG), U23 (ORG), the European Canoe Sprint Juniors (ORG), Bascov-Budeasa (ORG), Sevilla (ORG), Sevilla (ORG), ","the K2 200 (PRODUCT), ","Olympic Games (EVENT), the European Championships (EVENT), ",,"almost a decade (DATE), the years (DATE), Last year (DATE), 2011 (DATE), Last year (DATE), summer (DATE), winter (DATE), 2014 (DATE), next year's (DATE), 2015 (DATE), September (DATE), Spring (DATE), Spring (DATE), last 3 weeks (DATE), 2015 (DATE), 2020s (DATE), 2020 (DATE), 2015 (DATE), May (DATE), the year (DATE), a 3 week (DATE), ",,,"Hungary (GPE), Hungary (GPE), Hungary (GPE), Spain (GPE), Hungary (GPE), Romania (GPE), Rio (GPE), Tokyo (GPE), Hungary (GPE), Szeged (GPE), Hungary (GPE), Makeachamp (GPE), Sevilla (GPE), Spain (GPE), ","Sevilla (NORP), ",0
914,https://sportfunder.com/kanyonraft/22024,Rafting,Budapest,Hungary,,teams,en,0,"Danube (PERSON), ","Hungarian Champion (ORG), the World Raft Champs (ORG), the European Champs (ORG), the European Raft Champs (ORG), ",,,,"2009 (DATE), 2010 (DATE), this year (DATE), ",,,"realy (GPE), Indonezia (GPE), realy (GPE), Hungary (GPE), Austria (GPE), Banja Luka (GPE), Bosnia and Herzegovina (GPE), ",,0
915,https://sportfunder.com/saramihalik/27213,Kayaking,Budapest,Magyarország,,teams,en,0,"Sara Mihalik (PERSON), ","National (ORG), the National  Development (ORG), the U23 World Championships (ORG), the European Championshiops (ORG), Agricultural Engineering (ORG), Szent Istvan University (ORG), U23 European Championship (ORG), ",,"the Olympic Games (EVENT), the Marathon World Championships (EVENT), Olympic (EVENT), Olympic (EVENT), ","4000$ (MONEY), ","21 year-old (DATE), 2017 (DATE), the 7-10th of September (DATE), 2016 (DATE), Earlier this year (DATE), winter (DATE), 2012 - K2 2nd (DATE), 2016 - K1 (DATE), 2016 - K2 (DATE), 2016 - K1 (DATE), 2017 (DATE), 2nd (DATE), 2017 (DATE), ",,,"Tokyo (GPE), South Africa (GPE), Hungary (GPE), ","Hungarian (NORP), ",0
917,https://sportfunder.com/alexandrugheorghe/28349,Cycling,Bucharest,Romania,,teams,en,0,,"Alexandru Gheorghe (ORG), ",,,,"this year (DATE), the end of the season (DATE), 2 years ago (DATE), this year (DATE), ",,,"Romania (GPE), ",,0
919,https://sportfunder.com/leobaeten/31119,,Bruxelles,Bruxelles,Belgique,,en,0,"Léo Baeten (PERSON), ",,,,,"almost two years (DATE), 5-6 days (DATE), today (DATE), ","one hour (TIME), ",,"Ice (LOC), Brussels (GPE), Belgium (GPE), France (GPE), Russia (GPE), Belgium (GPE), ","european (NORP), ",0
920,https://sportfunder.com/brooklinehighschoolrugby/40255,Rugby,Brookline,Massachusetts,United States,teams,en,107,,"Brookline High School Rugby (ORG), Brookline High School Rugby (ORG), Portable Posts
Post Pads (ORG), ",,,,"the end of the season (DATE), April 17th (DATE), ",,,,,1
921,https://sportfunder.com/ubcultimate/1433,Ultimate,British Columbia,,,teams,en,27,"Berkley (PERSON), ","Ultimate (ORG), the USA Ultimate College (ORG), the Standford Invite (ORG), Northwest Challenge (ORG), UCLA (ORG), Stanford (ORG), Stanford (ORG), UCSB (ORG), ",,,"approximately $500 (MONEY), $3000 dollars (MONEY), ","2014 season (DATE), 23rd (DATE), ",,,"U Washington (GPE), Sonoma State (GPE), Colorado (GPE), Santa Barbara (GPE), San Diego (GPE), Austin (GPE), Arizona (GPE), Nationals (GPE), Texas (GPE), Washington State (GPE), Nationals (GPE), Ohio (GPE), ",,0
922,https://sportfunder.com/josh/31355,Running,Bridgetown ,Barbados,,teams,en,86,"Danielle Filipek (PERSON), Fellow (PERSON), ","Coach (ORG), ",,"the Carifta Championships (EVENT), the International Military Sports Council (EVENT), the Olympic Games (EVENT), ",,"2014-2018 (DATE), 2013-2014 (DATE), 2018 (DATE), 34:33 10k (DATE), 1:53 800 (DATE), 2014-2015 (DATE), my last year (DATE), 2015 (DATE), each year (DATE), 2018-2019 (DATE), 2020 (DATE), this October 2020 (DATE), the year (DATE), 2021 (DATE), 2021 (DATE), the year (DATE), the 2021 season (DATE), ","3:57 (TIME), ",,"Bridgetown (GPE), Barbados (GPE), Mungyeong (GPE), South Korea (GPE), ","Olympian (NORP), ",0
923,https://sportfunder.com/josh/31170,Running,Bridgetown ,Barbados,,teams,en,65,"Joshua (PERSON), Danielle Filipek (PERSON), ","Coach (ORG), ",,"the Carifta Championships (EVENT), the International Military Sports Council (EVENT), ",,"2014-2018 (DATE), 2013-2014 (DATE), 2018 (DATE), 34:33 10k (DATE), 1:53 800 (DATE), 2014-2015 (DATE), my last year (DATE), 2015 (DATE), each year (DATE), 2018-2019 (DATE), 2020 (DATE), December (DATE), 10k (DATE), the year (DATE), the 2021 season (DATE), ","3:57 (TIME), 8:55 (TIME), ",,"Barbados (GPE), Caribbean (LOC), Mungyeong (GPE), South Korea (GPE), Barbados (GPE), Barbados (GPE), ",,0
924,https://sportfunder.com/josh/31560,Running,Bridgetown ,Barbados,,teams,en,21,,,,,,"this year (DATE), ",,,"Bridgetown (GPE), Barbados (GPE), Youtube (GPE), ",,0
925,https://sportfunder.com/michelemullen/29389,Rugby,Brentwood,England,United Kingdom,teams,en,92,"Brendan (PERSON), Brendan (PERSON), ","Rugby (ORG), Brentwood Rugby (ORG), EELS (ORG), Old Brentwood’s (ORG), Sports Science (ORG), a Rugby Scholarship (ORG), Tuition Fees/Living & Travel (ORG), ",,,,"4 (DATE), 4 year (DATE), today (DATE), the next four years (DATE), four years (DATE), ",,,"US (GPE), US (GPE), Massachusetts (GPE), US (GPE), UK (GPE), UK (GPE), US (GPE), US (GPE), US (GPE), ",,0
926,https://sportfunder.com/miroslavaargalasova/31550,Horseback Riding,Bratislava,Bratislavský kraj,Slovensko,teams,en,32,"volám sa (PERSON), Miroslava Argalášová (PERSON), Moje povolanie mi už (PERSON), necelé tri roky zabezpečuje (PERSON), päťsto kilové zviera (PERSON), Jazdím (PERSON), pretekať v (PERSON), s ktorou som (PERSON), ako desiatich rokoch mohla (PERSON), Piano (PERSON), ako nafúknuť (PERSON), ako manželstvo (PERSON), Piano (PERSON), ako ktorýkoľvek (PERSON), mladý kôň (PERSON), Desať (PERSON), jazdkyňou (PERSON), bez koňa (PERSON), Piano (PERSON), Jedinou (PERSON), ani v tejto dôležitej chvíli (PERSON), vďakou prijmem príspevok (PERSON), vášmu príspevku (PERSON), Piano (PERSON), ročnú starostlivosť (PERSON), Chýba (PERSON), krôčik (PERSON), Ja a Piano (PERSON), sme boli (PERSON), Budeme sa (PERSON), zdieľanie (PERSON), Miroslava Argalasova (PERSON), Piano (PERSON), Piano (PERSON), Piano (PERSON), Piano (PERSON), Fingers (PERSON), ","Slovenská (ORG), Vďaka (ORG), kobylu - Piano (ORG), Trénujeme (ORG), Druhým (ORG), IG @lets_get_piano (ORG), @lets_get_piano (ORG), ","Vy (PRODUCT), ",,,"2019 (DATE), three years (DATE), fifteen years (DATE), two years (DATE), the age of sixteen (DATE), more than ten years (DATE), sixteen-year-old (DATE), a few months (DATE), April (DATE), 2019 (DATE), ten months (DATE), ",,,"súťaženia (GPE), koňa (GPE), seba (GPE), ľudí neopustí (GPE), Držme (GPE), ","English (NORP), ",0
928,https://sportfunder.com/gila/28032,Track And Field,Bragança Paulista,São Paulo,Brasil,teams,en,0,"Gila (PERSON), ",,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,0
929,https://sportfunder.com/bradfordcrosscountrytrackandfield/40570,Cross Country Running,Bradford,Pennsylvania,United States,teams,en,2,,"The Bradford Cross Country & Track (ORG), Bradford Cross Country & Track (ORG), Bradford Cross Country & Track (ORG), BIG (ORG), the Bradford Cross Country & Track (ORG), ",,,"1to (MONEY), ","the season (DATE), ",,,"Bradford (GPE), ",,0
931,https://sportfunder.com/vincentbonacci/31312,Biathlon,Bozeman,Montana,United States,teams,en,0,"Vincent Bonacci (PERSON), ","SLC (ORG), ",,,,"every single day (DATE), each day (DATE), ",,,"Utah (GPE), Bozeman (GPE), ",,0
934,https://sportfunder.com/nicolastoro/29095,Diving,Bogotá,Bogotá,Colombia,teams,en,0,"Camilo Arango (PERSON), ",,,"the Tokyo 2020 Olympic Games (EVENT), ","20.000 dolars (MONEY), 5.000 dollars (MONEY), ","only three months (DATE), ",,,"colombia (GPE), colombia (GPE), colombia (GPE), London Aquatics Centre (FAC), ",,0
936,https://sportfunder.com/lorentinapasaribu/31172,Cycling,Bluefield,West Virginia,Amerika Serikat,teams,en,0,"Lorentina Pasaribu (PERSON), Virginia Barat (PERSON), Amerika Serikat (PERSON), ",,,,,"today (DATE), ",,,"Bluefield (GPE), ",,0
937,https://sportfunder.com/alabamastriders/31520,Trampolining,"bham,ala",Alabama,United States,teams,en,2,,"BIG (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
938,https://sportfunder.com/conestogagirlsbasketball/31258,Basketball,Berwyn,Pennsylvania,United States,teams,en,93,"Conestoga Girls Basketball (PERSON), ","the Central League (ORG), ",,,,"the basketball season (DATE), ","night (TIME), ",,,,0
939,https://sportfunder.com/conestogagirlsbasketball/40218,Basketball,Berwyn,Pennsylvania,United States,teams,en,69,"Conestoga Girls Basketball (PERSON), max (PERSON), Conestoga Girls Basketball (PERSON), ","BIG (ORG), the Conestoga Girls Basketball (ORG), ",,,,"season (DATE), last season (DATE), this season (DATE), ",,,"the Conestoga Girls Basketball (FAC), ",,0
943,https://sportfunder.com/whitedevils/31362,Cricket,Bengaluru,Karnataka,India,teams,en,0,,,,,,"March 2021 (DATE), ",,,,,0
944,https://sportfunder.com/sydneykoevoet/4866,Judo,Bellevue,Canada,,teams,en,44,"Sydney Koevoet (PERSON), ","Fernie BC (ORG), ",,"BC Winter Games (EVENT), Canadian Judo National Championships (EVENT), Canada Winter Games (EVENT), ","about $1500 (MONEY), ","9 years (DATE), 2009 (DATE), a year (DATE), two years ago (DATE), 2014 (DATE), next year (DATE), 2015 (DATE), every other day of the week (DATE), 2014 (DATE), ","about an hour (TIME), many hours (TIME), ",,"Ontario (GPE), ",,0
945,https://sportfunder.com/graficarrowingclub/25632,Rowing,Belgrade,Serbia,,teams,en,0,,"EUR (ORG), BIG (ORG), ",,"Olympic (EVENT), ",,"2020 (DATE), the season (DATE), every season (DATE), year (DATE), ",,,"Tokyo (GPE), Serbia (GPE), ",,0
947,https://sportfunder.com/nolanhuysmans/29153,Cycling,België,,,teams,en,0,"Nolan Huysmans (PERSON), ","Belgian Champion (ORG), ",,,,"season 2018 (DATE), 13 year (DATE), this year (DATE), the end of the season (DATE), this year (DATE), ",,,,"Flemish (NORP), Belgian (NORP), https://stef170672.wixsite.com/nolan-huysmans (NORP), ",0
948,https://sportfunder.com/dashaadjohnson/31579,Basketball,Bedford,Virginia,United States,teams,en,100,"Johnson (PERSON), ",,,,,"today (DATE), ",,,,,1
950,https://sportfunder.com/andrea/28137,Tennis,Becmen,Serbia,,teams,en,0,"Andrea (PERSON), Andrea (PERSON), Andrea (PERSON), Andrea (PERSON), Andrea (PERSON), Andrea (PERSON), ","Flushing Meadows (ORG), the Serbian National U12 Team (ORG), Nikola Pilic Academy (ORG), ",,"the Davis Cup Finals (EVENT), ","14,000 (MONEY), around $1,200 - $ (MONEY), 1,500 (MONEY), ","6.5 years of age (DATE), the age of 9.5 (DATE), 2013 (DATE), This year (DATE), 5-day (DATE), 14 (DATE), six days (DATE), daily (DATE), annual (DATE), ",,,"US (GPE), Melbourne Park (GPE), Belgrade (GPE), Serbia (GPE), Serbia (GPE), the Czech Republic (GPE), Europe (LOC), Europe Junior (LOC), Europe Junior Tour (LOC), ","Australian (NORP), ",0
951,https://sportfunder.com/cooperelkins/27551,Track And Field,Beacon Hill,New South Wales,Australia,teams,en,68,"Cooper Elkins (PERSON), ","NSW (ORG), the Pacific School Games (ORG), NutiBullet (ORG), ",,,"2 (MONEY), ","10 years old (DATE), 5 years (DATE), 2nd (DATE), 2nd (DATE), December (DATE), 1700W 10 (DATE), 18th December 2017 (DATE), ",,,"Athletics (GPE), Adelaide (GPE), ","Relay (NORP), ",0
952,https://sportfunder.com/stevematias/21628,Judo,Bayville,Berkeley Township,United States,teams,en,10,"Steven Matias (PERSON), Jiu Jitsu (PERSON), Judo Players (PERSON), Patterson (PERSON), Irvin (PERSON), ","the Olympic Judo Team (ORG), NJ (ORG), Academy, USA (ORG), ",,"Olympics (EVENT), the US Presidents Cup (EVENT), ",,"29 Years Old (DATE), 14 years old (DATE), this day (DATE), one day (DATE), May 30th (DATE), Summer Slam June 7th (DATE), ",,,"Bayville (GPE), New Jersey (GPE), the United States (GPE), Texas (GPE), Judo (GPE), Baltimore (GPE), MD (GPE), Texas (GPE), New Jersey (GPE), ",,0
954,https://sportfunder.com/taylorharris/29290,Kayaking,Bay Of Plenty,New Zealand,,teams,en,16,"Taylor Harris (PERSON), Worlds (PERSON), ","Yahoo (ORG), National Championships (ORG), ","Canoe Slalom (PRODUCT), ","Junior World Championships (EVENT), the Australian Open (EVENT), ","2500 (MONEY), ","3 years (DATE), Under 18 K1Mens (DATE), this year (DATE), 16 - 22nd July 2019 (DATE), the last 2 years (DATE), this year (DATE), one day (DATE), ",,,"NZ (GPE), Krakow (GPE), Poland (GPE), Europe (LOC), the South Island (LOC), North Island (LOC), Penrith (GPE), Oceania Championships (LOC), NZ (GPE), Europe (LOC), ",,0
955,https://sportfunder.com/libertysoftball/31906,Softball,Baton Rouge,Louisiana,,teams,en,14,"EBR Schools (PERSON), Liberty Softball (PERSON), ","Liberty (ORG), Liberty (ORG), BIG (ORG), ",,,,"the season (DATE), the 2022 season (DATE), season (DATE), ",,,,,0
956,https://sportfunder.com/unionathletic/40130,Football,Basse Santa Su,Division de Upper River,Gambie,teams,en,2,"Driven (PERSON), ","the Gambian First Division (ORG), U11 (ORG), Gambian (ORG), the CAF Champions League (ORG), FIFA (ORG), ",,,,"2020 (DATE), today (DATE), the 2021/2022 season (DATE), ",,,"GAMBIA (GPE), West Africa (GPE), BASSE (GPE), Basse (GPE), ",,0
958,https://sportfunder.com/cikititeam/23714,Quidditch,Barcelona,Catalonia,Španija,teams,en,0,"Miha (PERSON), Miha (PERSON), ","Faculty of Sports (ORG), Domen (ORG), Strength&Conditioning and Physical & Mental Preparation (ORG), Rehabilitation (ORG), BIG (ORG), CikitTeam (ORG), ",,,,"22 and 23 years old (DATE), year (DATE), ",,,"Slovenia (GPE), Barcelona (GPE), Spain (GPE), Slovenia (GPE), ",,0
959,https://sportfunder.com/sebastianquintana/29896,Beach Tennis,Barcelona,Catalonia,Spain,athletes,en,0,"Sebastian Quintana (PERSON), Beach Tennis (PERSON), Plane Tickets (PERSON), Hospitality (PERSON), ","the PanAmerican Beach Tennis Championship (ORG), Tournaments (ORG), MAKEACHAMP (ORG), ",,"PanAmerican Championship (EVENT), ","three $0 (MONEY), 35000 (MONEY), 50000 (MONEY), ","18 years old (DATE), two years (DATE), 2018 (DATE), 2018 (DATE), 2018 (DATE), one day (DATE), Last year (DATE), this year (DATE), November 5 2019 to November 10 2019 (DATE), every Tuesday (DATE), Thursday (DATE), Monday (DATE), ","three hours (TIME), one hour (TIME), ",,"Ecuador (GPE), Barcelona (GPE), Spain (GPE), Guayaquil (GPE), Ecuador (GPE), Aruba (GPE), Aruba (GPE), Ecuador (GPE), Aruba (GPE), ","PanAmerican BeachTennis (NORP), Ecuadorian (NORP), ",0
960,https://sportfunder.com/ossosinef/31366,Rugby,Barcelona,Cataluña,España,teams,en,0,"de Barcelona (PERSON), chic@s (PERSON), adelante (PERSON), Buscamos financiación para (PERSON), creación de escuelas de rugby (PERSON), promoción de (PERSON), Puedes (PERSON), ","un (ORG), un (ORG), ",,,,,,,"Barcelona (GPE), Somos (GPE), Barcelona (GPE), ",,0
961,https://sportfunder.com/debasishmajhi/30921,Automobile Racing,Barbil,Odisha,India,teams,en,0,"AmbitionToRaceFormula (PERSON), Sports (PERSON), Formula Car
Training (PERSON), Racer
Training (PERSON), RS (PERSON), ","SIM (ORG), SIM (ORG), SIM (ORG), MecoMotorsports (ORG), ECR SPEEDWAY Chennai (ORG), sec (ORG), KARI MOTOR SPEEDWAY (ORG), Chennai (ORG), Food,Accomodation &Local Transport (ORG), License (ORG), JK TYRES (ORG), MRF (ORG), MAHINDRA (ORG), ",,,"1000/- (MONEY), ","my school days (DATE), 21st &22nd Dec,2019.So (DATE), 32 year old (DATE), 10 years (DATE), 2 day (DATE), those two days (DATE), 2 weeks (DATE), ",,,"Barbil (GPE), Odisha (GPE), India (GPE), Rs.26,550/- +GST.Hope (FAC), Mumbai (GPE), Rs.69,050/- (GPE), Approx (GPE), India (GPE), ",,0
962,https://sportfunder.com/combinedschoolsbarbados/25828,Basketball,Barbados,,,teams,en,0,"Morton (PERSON), ","the  Department of Recreation (ORG), the Department of Recreation Department (ORG), ",,,"50 (MONEY), ","today (DATE), 16-19 years old (DATE), August 8-20 (DATE), these days (DATE), ",,,"Mount Vernon (GPE), New York (GPE), ","American (NORP), ",0
963,https://sportfunder.com/rajdeepsingh/29564,Sprint Running,Banga,Punjab,India,teams,en,0,"Rajdeep Singh (PERSON), ",,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,0
